Hˆ:AMY±4,3,13,21,12,068,,22,14,275,,27,67,298,09,31,09,020,18*79

$GPGSV,4,4,13,32,74,086,18*4E

$GLGSV,1,1,00*65

$GNGLL,2527.17498,S,04914.00511,W,211003.00,A,A*75

$GNRMC,211004.00,A,2527.17454,S,04914.00502,W,0.926,,140119,,,A*68

$GNVTG,,T,,M,0.926,N,1.715,K,A*32

$GNGGA,211004.00,2527.17454,S,04914.00502,W,1,05,2.91,946.1,M,-2.5,M,,*5A

$GNGSA,A,3,08,32,14,16,27,,,,,,,,4.41,2.91,3.31*18

$GNGSA,A,3,,,,,,,,,,,,,4.41,2.91,3.31*16

$GPGSV,4,1,13,01,02,233,,08,49,242,15,10,39,146,20,11,14,224,*71

$GPGSV,4,2,13,14,66,017,19,16,10,327,18,18,27,221,22,20,20,124,*75

$GPGSV,4,3,13,21,12,068,,22,14,275,,27,67,298,10,31,09,020,18*71

$GPGSV,4,4,13,32,74,086,18*4E

$GLGSV,1,1,00*65

$GNGLL,2527.17454,S,04914.00502,W,211004.00,A,A*70

$GNRMC,211005.00,A,2527.17394,S,04914.00461,W,1.083,,140119,,,A*61

$GNVTG,,T,,M,1.083,N,2.006,K,A*33

$GNGGA,211005.00,2527.17394,S,04914.00461,W,1,05,2.91,946.4,M,-2.5,M,,*51

$GNGSA,A,3,08,32,14,16,27,,,,,,,,4.41,2.91,3.31*18

$GNGSA,A,3,,,,,,,,,,,,,4.41,2.91,3.31*16

$GPGSV,4,1,13,01,02,233,,08,49,242,15,10,39,146,20,11,14,224,*71

$GPGSV,4,2,13,14,66,017,19,16,10,327,17,18,27,221,22,20,20,124,*7A

$GPGSV,4,3,13,21,12,068,,22,14,275,,27,67,298,09,31,09,020,18*79

$GPGSV,4,4,13,32,74,086,19*4F

$GLGSV,1,1,00*65

$GNGLL,2527.17394,S,04914.00461,W,211005.00,A,A*7E

$GNRMC,211006.00,A,2527.17434,S,04914.00415,W,0.422,,140119,,,A*62

$GNVTG,,T,,M,0.422,N,0.782,K,A*34

$GNGGA,211006.00,2527.17434,S,04914.00415,W,1,05,2.91,946.7,M,-2.5,M,,*5F

$GNGSA,A,3,08,32,14,16,27,,,,,,,,4.41,2.91,3.30*19

$GNGSA,A,3,,,,,,,,,,,,,4.41,2.91,3.30*17

$GPGSV,4,1,13,01,02,233,,08,49,242,15,10,39,146,20,11,14,224,*71

$GPGSV,4,2,13,14,66,017,19,16,10,327,16,18,27,221,22,20,20,124,*7B

$GPGSV,4,3,13,21,12,068,,22,14,275,,27,67,298,12,31,09,020,17*7C

$GPGSV,4,4,13,32,74,086,19*4F

$GLGSV,1,1,00*65

$GNGLL,2527.17434,S,04914.00415,W,211006.00,A,A*73

$GNRMC,211007.00,A,2527.17432,S,04914.00488,W,0.336,,140119,,,A*63

$GNVTG,,T,,M,0.336,N,0.622,K,A*3D

$GNGGA,211007.00,2527.17432,S,04914.00488,W,1,05,2.91,948.7,M,-2.5,M,,*52

$GNGSA,A,3,08,32,14,16,27,,,,,,,,4.40,2.91,3.30*18

$GNGSA,A,3,,,,,,,,,,,,,4.40,2.91,3.30*16

$GPGSV,4,1,13,01,02,233,,08,49,242,15,10,39,146,21,11,14,224,*70

$GPGSV,4,2,13,14,66,017,20,16,10,327,16,18,27,221,22,20,20,124,*71

$GPGSV,4,3,13,21,12,068,,22,14,275,,27,67,298,09,31,09,020,17*76

$GPGSV,4,4,13,32,74,086,18*4E

$GLGSV,1,1,00*65

$GNGLL,2527.17432,S,04914.00488,W,211007.00,A,A*70

$GNRMC,211008.00,A,2527.17512,S,04914.00383,W,0.844,,140119,,,A*6D

$GNVTG,,T,,M,0.844,N,1.564,K,A*33

$GNGGA,211008.00,2527.17512,S,04914.00383,W,1,05,2.91,948.9,M,-2.5,M,,*5C

$GNGSA,A,3,08,32,14,16,27,,,,,,,,4.40,2.91,3.30*18

