1549913432,102572619,1549913432.1
1549913432,161403088,0.058830499649
1549913432,240048864,0.0786457061768
1549913432,320117367,0.0800685882568
1549913432,396070812,0.075953245163
1549913432,476023380,0.0799527168274
1549913432,555759078,0.0797357559204
1549913432,635799352,0.0800402164459
1549913432,716211284,0.0804119110107
1549913432,795902921,0.0796916484833
1549913432,885376303,0.0894732475281
1549913432,965103407,0.0797271728516
1549913433,46844691,0.0817413330078
1549913433,126305360,0.0794606208801
1549913433,206473408,0.0801680088043
1549913433,286283183,0.0798099040985
1549913433,366015148,0.0797319412231
1549913433,446284392,0.0802690982819
1549913433,528696293,0.0824120044708
1549913433,609916191,0.0812199115753
1549913433,686087875,0.0761716365814
1549913433,761860298,0.07577252388
1549913433,841970796,0.0801103115082
1549913433,922086553,0.0801157951355
1549913434,1104264,0.0790178775787
1549913434,86395072,0.0852906703949
1549913434,299098564,0.212703466415
1549913434,310459599,0.0113611221313
1549913434,340331554,0.0298719406128
1549913434,376579400,0.0362477302551
1549913434,408775675,0.0321962833405
1549913434,444545199,0.035769701004
1549913434,476780223,0.0322349071503
1549913434,508912437,0.0321321487427
1549913434,544452279,0.0355398654938
1549913434,576491682,0.0320394039154
1549913434,613316859,0.0368251800537
1549913434,644419566,0.0311028957367
1549913434,676394908,0.0319752693176
1549913434,712755304,0.0363602638245
1549913434,744516120,0.031760931015
1549913434,894796183,0.150279998779
1549913434,913170074,0.018373966217
1549913434,951606515,0.0384364128113
1549913434,997605018,0.0459985733032
1549913435,22726514,0.0251214504242
1549913435,48623880,0.0258972644806
1549913435,79918724,0.0312948226929
1549913435,111854699,0.0319361686707
1549913435,259182361,0.147327661514
1549913435,280972843,0.0217905044556
1549913435,428262797,0.14728975296
1549913435,447970047,0.01970744133
1549913435,484473676,0.0365035533905
1549913435,516022628,0.0315489768982
1549913435,547896261,0.0318734645844
1549913435,584076772,0.0361807346344
1549913435,615963529,0.0318865776062
1549913435,651852485,0.0358889102936
1549913435,683912988,0.0320606231689
1549913435,715856203,0.031943321228
1549913435,758406097,0.0425498485565
1549913435,984843687,0.226437568665
1549913435,994142012,0.00929832458496
1549913436,19510383,0.0253682136536
1549913436,52159003,0.0326488018036
1549913436,88530768,0.0363717079163
1549913436,120750180,0.0322194099426
1549913436,156536906,0.0357866287231
1549913436,188430961,0.0318942070007
1549913436,220912554,0.0324814319611
1549913436,256822454,0.0359098911285
1549913436,288855465,0.0320332050323
1549913436,323432427,0.0345768928528
1549913436,355387886,0.0319554805756
1549913436,387774586,0.0323865413666
1549913436,423502043,0.0357275009155
1549913436,455357088,0.0318551063538
1549913436,487629208,0.0322721004486
1549913436,523272447,0.0356433391571
1549913436,555132024,0.0318593978882
1549913436,591305147,0.0361733436584
1549913436,623308210,0.0320029258728
1549913436,657871995,0.0345637798309
1549913436,700404919,0.0425329208374
1549913436,732046532,0.0316417217255
