21.png,1,2,1562872909.0887215,1562872908.31,1562872909.3,3.23892440475,-49.2335780477,-25.4538696932,904.17239285,33.14666748046875
22.png,1,2,1562872909.1845922,1562872908.31,1562872909.3,3.23892440475,-49.233575903,-25.4538677098,904.230446242,33.673858642578125
23.png,1,2,1562872909.2832665,1562872908.31,1562872909.3,3.23892440475,-49.2335736955,-25.4538656683,904.290197312,33.95652770996094
24.png,2,3,1562872909.3827376,1562872909.3,1562872910.3,4.21093635133,-49.2335711824,-25.4538631131,904.424890502,33.941650390625
25.png,2,3,1562872909.4815788,1562872909.3,1562872910.3,4.21093635133,-49.2335686297,-25.453860478,904.573112478,33.6212158203125
26.png,2,3,1562872909.584511,1562872909.3,1562872910.3,4.21093635133,-49.2335659714,-25.4538577339,904.727469368,33.78486633300781
27.png,2,3,1562872909.6818717,1562872909.3,1562872910.3,4.21093635133,-49.2335634569,-25.4538551383,904.87347112,33.95957946777344
28.png,2,3,1562872909.7803018,1562872909.3,1562872910.3,4.21093635133,-49.2335609148,-25.4538525142,905.021076783,34.0545654296875
29.png,2,3,1562872909.8800187,1562872909.3,1562872910.3,4.21093635133,-49.2335583395,-25.4538498558,905.170612071,34.1156005859375
30.png,2,3,1562872909.9791305,1562872909.3,1562872910.3,4.21093635133,-49.2335557797,-25.4538472135,905.319239965,34.44709777832031
31.png,2,3,1562872910.081837,1562872909.3,1562872910.3,4.21093635133,-49.2335531272,-25.4538444754,905.473258398,34.78584289550781
32.png,2,3,1562872910.1799436,1562872909.3,1562872910.3,4.21093635133,-49.2335505935,-25.4538418599,905.620378986,34.98420715332031
33.png,2,3,1562872910.2826211,1562872909.3,1562872910.3,4.21093635133,-49.2335479417,-25.4538391226,905.774354205,35.553741455078125
34.png,3,4,1562872910.3807406,1562872910.3,1562872911.29,3.56559318731,-49.2335454758,-25.4538368066,905.841031113,36.46240234375
35.png,3,4,1562872910.475334,1562872910.3,1562872911.29,3.56559318731,-49.2335431124,-25.4538346348,905.888937533,36.956787109375
36.png,3,4,1562872910.5837028,1562872910.3,1562872911.29,3.56559318731,-49.2335404048,-25.4538321468,905.943820565,37.13188171386719
37.png,3,4,1562872910.6748493,1562872910.3,1562872911.29,3.56559318731,-49.2335381276,-25.4538300542,905.989981393,36.75956726074219
38.png,3,4,1562872910.7755423,1562872910.3,1562872911.29,3.56559318731,-49.2335356118,-25.4538277424,906.040977041,36.71989440917969
39.png,3,4,1562872910.8774903,1562872910.3,1562872911.29,3.56559318731,-49.2335330646,-25.4538254017,906.092608322,36.38916015625
40.png,3,4,1562872910.9730768,1562872910.3,1562872911.29,3.56559318731,-49.2335306764,-25.4538232072,906.141017864,36.03057861328125
41.png,3,4,1562872911.075649,1562872910.3,1562872911.29,3.56559318731,-49.2335281137,-25.4538208522,906.192965297,35.94207763671875
42.png,3,4,1562872911.1749132,1562872910.3,1562872911.29,3.56559318731,-49.2335256336,-25.4538185732,906.243237392,36.50093078613281
43.png,3,4,1562872911.2738533,1562872910.3,1562872911.29,3.56559318731,-49.2335231616,-25.4538163017,906.293345412,36.85874938964844
44.png,4,5,1562872911.374099,1562872911.29,1562872912.28,3.41970526024,-49.233520824,-25.4538140925,906.361155023,37.03460693359375
45.png,4,5,1562872911.4783242,1562872911.29,1562872912.28,3.41970526024,-49.2335184197,-25.4538118102,906.43432902,36.97929382324219
46.png,4,5,1562872911.5745285,1562872911.29,1562872912.28,3.41970526024,-49.2335162004,-25.4538097035,906.501871769,37.42485046386719
47.png,4,5,1562872911.6703858,1562872911.29,1562872912.28,3.41970526024,-49.2335139891,-25.4538076044,906.569170984,37.6708984375
48.png,4,5,1562872911.7699754,1562872911.29,1562872912.28,3.41970526024,-49.2335116918,-25.4538054236,906.639090507,37.84370422363281
49.png,4,5,1562872911.8710163,1562872911.29,1562872912.28,3.41970526024,-49.2335093609,-25.453803211,906.710028945,38.165283203125
50.png,4,5,1562872911.9689305,1562872911.29,1562872912.28,3.41970526024,-49.2335071022,-25.4538010669,906.778772267,38.13362121582031
51.png,4,5,1562872912.0729947,1562872911.29,1562872912.28,3.41970526024,-49.2335047017,-25.453798788,906.851833387,38.482666015625
52.png,4,5,1562872912.1698809,1562872911.29,1562872912.28,3.41970526024,-49.2335024667,-25.4537966664,906.919854967,38.763427734375
53.png,4,5,1562872912.2683601,1562872911.29,1562872912.28,3.41970526024,-49.2335001949,-25.4537945099,906.988995051,39.06364440917969
54.png,5,6,1562872912.3664258,1562872912.28,1562872913.28,3.44524087143,-49.233497884,-25.4537923279,907.041475952,39.17999267578125
55.png,5,6,1562872912.4663544,1562872912.28,1562872913.28,3.44524087143,-49.2334955196,-25.4537900977,907.091780561,39.03083801269531
56.png,5,6,1562872912.5807385,1562872912.28,1562872913.28,3.44524087143,-49.2334928133,-25.4537875449,907.149362196,38.98200988769531
57.png,5,6,1562872912.6669528,1562872912.28,1562872913.28,3.44524087143,-49.2334907735,-25.4537856208,907.192762976,39.32991027832031
58.png,5,6,1562872912.76391,1562872912.28,1562872913.28,3.44524087143,-49.2334884794,-25.453783457,907.241571812,40.110015869140625
59.png,5,6,1562872912.8796406,1562872912.28,1562872913.28,3.44524087143,-49.2334857413,-25.4537808741,907.29983127,40.390777587890625
60.png,5,6,1562872912.9797344,1562872912.28,1562872913.28,3.44524087143,-49.233483373,-25.4537786403,907.350219148,40.781402587890625
61.png,5,6,1562872913.069071,1562872912.28,1562872913.28,3.44524087143,-49.2334812593,-25.4537766465,907.395191793,40.66963195800781
62.png,5,6,1562872913.1638122,1562872912.28,1562872913.28,3.44524087143,-49.2334790177,-25.4537745321,907.442885101,41.65840148925781
63.png,5,6,1562872913.2649596,1562872912.28,1562872913.28,3.44524087143,-49.2334766246,-25.4537722747,907.493803407,41.057586669921875
64.png,6,7,1562872913.360427,1562872913.28,1562872914.27,3.66841593505,-49.2334743302,-25.4537699412,907.533385316,41.57752990722656
65.png,6,7,1562872913.4602616,1562872913.28,1562872914.27,3.66841593505,-49.2334719254,-25.4537674696,907.573465804,41.84150695800781
66.png,6,7,1562872913.5643473,1562872913.28,1562872914.27,3.66841593505,-49.2334694181,-25.4537648927,907.615252961,42.70172119140625
67.png,6,7,1562872913.6588225,1562872913.28,1562872914.27,3.66841593505,-49.2334671424,-25.4537625538,907.653181852,42.272186279296875
68.png,6,7,1562872913.7609286,1562872913.28,1562872914.27,3.66841593505,-49.2334646829,-25.4537600259,907.694174308,42.089080810546875
69.png,6,7,1562872913.8602078,1562872913.28,1562872914.27,3.66841593505,-49.2334622914,-25.453757568,907.734031859,44.19746398925781
70.png,6,7,1562872913.9571538,1562872913.28,1562872914.27,3.66841593505,-49.2334599562,-25.4537551679,907.772952737,43.50128173828125
71.png,6,7,1562872914.0601647,1562872913.28,1562872914.27,3.66841593505,-49.2334574748,-25.4537526176,907.814308504,43.87321472167969
72.png,6,7,1562872914.157021,1562872913.28,1562872914.27,3.66841593505,-49.2334551417,-25.4537502197,907.853193432,44.15702819824219
73.png,6,7,1562872914.2574453,1562872913.28,1562872914.27,3.66841593505,-49.2334527227,-25.4537477335,907.8935108,43.67485046386719
74.png,7,8,1562872914.3562372,1562872914.27,1562872915.27,3.79362429614,-49.233450489,-25.453745073,907.94992212,44.24400329589844
75.png,7,8,1562872914.4558566,1562872914.27,1562872915.27,3.79362429614,-49.2334482654,-25.4537423478,908.010109917,44.03419494628906
76.png,7,8,1562872914.5575044,1562872914.27,1562872915.27,3.79362429614,-49.2334459965,-25.4537395671,908.071523296,43.647003173828125
77.png,7,8,1562872914.6553679,1562872914.27,1562872915.27,3.79362429614,-49.2334438121,-25.45373689,908.130650231,42.38853454589844
78.png,7,8,1562872914.75247,1562872914.27,1562872915.27,3.79362429614,-49.2334416447,-25.4537342337,908.189317242,41.26739501953125
79.png,7,8,1562872914.8528388,1562872914.27,1562872915.27,3.79362429614,-49.2334394043,-25.453731488,908.249957873,40.3106689453125
80.png,7,8,1562872914.9512527,1562872914.27,1562872915.27,3.79362429614,-49.2334372076,-25.4537287958,908.309417479,39.23683166503906
81.png,7,8,1562872915.055992,1562872914.27,1562872915.27,3.79362429614,-49.2334348697,-25.4537259306,908.37269869,38.20915222167969
82.png,7,8,1562872915.152907,1562872914.27,1562872915.27,3.79362429614,-49.2334327065,-25.4537232794,908.431252711,37.35198974609375
83.png,7,8,1562872915.2503035,1562872914.27,1562872915.27,3.79362429614,-49.2334305325,-25.453720615,908.490097731,37.18376159667969
84.png,8,9,1562872915.3499072,1562872915.27,1562872916.26,3.53757714304,-49.2334288166,-25.4537178424,908.550104675,35.616302490234375
85.png,8,9,1562872915.449467,1562872915.27,1562872916.26,3.53757714304,-49.2334272014,-25.4537150615,908.61005143,34.32464599609375
86.png,8,9,1562872915.5514202,1562872915.27,1562872916.26,3.53757714304,-49.2334255473,-25.4537122138,908.671439367,33.148956298828125
87.png,8,9,1562872915.64839,1562872915.27,1562872916.26,3.53757714304,-49.2334239741,-25.4537095052,908.72982671,31.723785400390625
88.png,8,9,1562872915.7466831,1562872915.27,1562872916.26,3.53757714304,-49.2334223794,-25.4537067598,908.789010811,30.4962158203125
89.png,8,9,1562872915.8470867,1562872915.27,1562872916.26,3.53757714304,-49.2334207505,-25.4537039553,908.84946569,29.423904418945312
90.png,8,9,1562872915.945538,1562872915.27,1562872916.26,3.53757714304,-49.2334191532,-25.4537012054,908.908745148,29.841232299804688
91.png,8,9,1562872916.0478616,1562872915.27,1562872916.26,3.53757714304,-49.2334174932,-25.4536983474,908.970356126,30.653762817382812
92.png,8,9,1562872916.1471264,1562872915.27,1562872916.26,3.53757714304,-49.2334158827,-25.4536955747,909.030125436,30.970382690429688
93.png,8,9,1562872916.2472978,1562872915.27,1562872916.26,3.53757714304,-49.2334142576,-25.4536927768,909.090440568,31.528472900390625
94.png,9,10,1562872916.343612,1562872916.26,1562872917.26,3.5679800668,-49.2334132201,-25.453689886,909.156477127,32.04154968261719
95.png,9,10,1562872916.4434907,1562872916.26,1562872917.26,3.5679800668,-49.2334122517,-25.4536868471,909.226604128,32.33146667480469
96.png,9,10,1562872916.5463095,1562872916.26,1562872917.26,3.5679800668,-49.2334112547,-25.4536837189,909.298795345,32.391357421875
97.png,9,10,1562872916.642475,1562872916.26,1562872917.26,3.5679800668,-49.2334103223,-25.453680793,909.366315149,31.873321533203125
98.png,9,10,1562872916.7426527,1562872916.26,1562872917.26,3.5679800668,-49.233409351,-25.4536777451,909.436652126,31.365203857421875
99.png,9,10,1562872916.8436322,1562872916.26,1562872917.26,3.5679800668,-49.2334083719,-25.4536746727,909.507552086,30.158233642578125
100.png,9,10,1562872916.941815,1562872916.26,1562872917.26,3.5679800668,-49.2334074199,-25.4536716855,909.576488308,29.5806884765625
101.png,9,10,1562872917.048264,1562872916.26,1562872917.26,3.5679800668,-49.2334063878,-25.4536684468,909.651228607,28.6285400390625
102.png,9,10,1562872917.144367,1562872916.26,1562872917.26,3.5679800668,-49.233405456,-25.4536655228,909.718704645,27.988433837890625
103.png,9,10,1562872917.244046,1562872916.26,1562872917.26,3.5679800668,-49.2334044895,-25.45366249,909.788691522,27.083587646484375
104.png,10,11,1562872917.341214,1562872917.26,1562872918.26,3.37831188621,-49.233403967,-25.4536595579,909.832560711,25.983047485351562
105.png,10,11,1562872917.4424975,1562872917.26,1562872918.26,3.37831188621,-49.2334035093,-25.4536565067,909.873244041,25.249862670898438
106.png,10,11,1562872917.54386,1562872917.26,1562872918.26,3.37831188621,-49.2334030513,-25.4536534531,909.913959089,24.6551513671875
107.png,10,11,1562872917.6400857,1562872917.26,1562872918.26,3.37831188621,-49.2334026165,-25.4536505542,909.952610847,24.142837524414062
108.png,10,11,1562872917.7394412,1562872917.26,1562872918.26,3.37831188621,-49.2334021675,-25.453647561,909.992519759,23.656082153320312
109.png,10,11,1562872917.840117,1562872917.26,1562872918.26,3.37831188621,-49.2334017125,-25.4536445281,910.032959051,23.500442504882812
110.png,10,11,1562872917.9388978,1562872917.26,1562872918.26,3.37831188621,-49.2334012662,-25.4536415522,910.072637198,23.28033447265625
111.png,10,11,1562872918.0429742,1562872917.26,1562872918.26,3.37831188621,-49.2334007959,-25.4536384168,910.114442461,22.856903076171875
112.png,10,11,1562872918.1403008,1562872917.26,1562872918.26,3.37831188621,-49.233400356,-25.4536354848,910.153536462,22.30224609375
113.png,10,11,1562872918.2392545,1562872917.26,1562872918.26,3.37831188621,-49.2333999089,-25.4536325037,910.193284094,22.005844116210938
114.png,11,12,1562872918.3376496,1562872918.26,1562872919.25,3.49653284857,-49.2333997374,-25.4536294234,910.232892168,21.480941772460938
115.png,11,12,1562872918.4366925,1562872918.26,1562872919.25,3.49653284857,-49.2333996211,-25.453626299,910.272778491,20.68328857421875
116.png,11,12,1562872918.5403812,1562872918.26,1562872919.25,3.49653284857,-49.2333994993,-25.453623028,910.314535794,20.51239013671875
117.png,11,12,1562872918.6386724,1562872918.26,1562872919.25,3.49653284857,-49.2333993838,-25.4536199273,910.354119418,19.87762451171875
118.png,11,12,1562872918.7362707,1562872918.26,1562872919.25,3.49653284857,-49.2333992692,-25.4536168484,910.393424043,19.587326049804688
119.png,11,12,1562872918.8373373,1562872918.26,1562872919.25,3.49653284857,-49.2333991505,-25.4536136602,910.434125425,19.343948364257812
120.png,11,12,1562872918.9333987,1562872918.26,1562872919.25,3.49653284857,-49.2333990376,-25.4536106298,910.472811168,19.318008422851562
121.png,11,12,1562872919.037368,1562872918.26,1562872919.25,3.49653284857,-49.2333989155,-25.4536073499,910.514681577,19.40460205078125
122.png,11,12,1562872919.1354377,1562872918.26,1562872919.25,3.49653284857,-49.2333988003,-25.4536042562,910.554176102,19.195938110351562
123.png,11,12,1562872919.2337627,1562872918.26,1562872919.25,3.49653284857,-49.2333986848,-25.4536011544,910.593773474,19.212722778320312
124.png,12,13,1562872919.3338866,1562872919.25,1562872920.25,3.74254596309,-49.2333987369,-25.4535978582,910.650551737,19.25201416015625
125.png,12,13,1562872919.4328701,1562872919.25,1562872920.25,3.74254596309,-49.233398819,-25.4535945747,910.709654413,19.363021850585938
126.png,12,13,1562872919.5339332,1562872919.25,1562872920.25,3.74254596309,-49.2333989028,-25.4535912223,910.769998766,19.339752197265625
127.png,12,13,1562872919.6298332,1562872919.25,1562872920.25,3.74254596309,-49.2333989823,-25.4535880411,910.827260355,19.465255737304688
128.png,12,13,1562872919.7299848,1562872919.25,1562872920.25,3.74254596309,-49.2333990654,-25.4535847188,910.88706051,19.32373046875
129.png,12,13,1562872919.830746,1562872919.25,1562872920.25,3.74254596309,-49.2333991489,-25.4535813764,910.9472247,19.026947021484375
130.png,12,13,1562872919.9287784,1562872919.25,1562872920.25,3.74254596309,-49.2333992302,-25.4535781245,911.005759609,19.248580932617188
131.png,12,13,1562872920.0317006,1562872919.25,1562872920.25,3.74254596309,-49.2333993156,-25.4535747103,911.067214184,19.292068481445312
132.png,12,13,1562872920.1285799,1562872919.25,1562872920.25,3.74254596309,-49.2333993959,-25.4535714966,911.125060544,19.598007202148438
133.png,12,13,1562872920.2289283,1562872919.25,1562872920.25,3.74254596309,-49.2333994791,-25.4535681679,911.184978394,19.652938842773438
134.png,13,14,1562872920.328867,1562872920.25,1562872921.25,3.88505929201,-49.233399725,-25.4535647328,911.237507187,19.29473876953125
135.png,13,14,1562872920.429914,1562872920.25,1562872921.25,3.88505929201,-49.2334000291,-25.4535612189,911.288188439,19.348907470703125
136.png,13,14,1562872920.529838,1562872920.25,1562872921.25,3.88505929201,-49.2334003298,-25.4535577441,911.338306486,19.366836547851562
137.png,13,14,1562872920.6263313,1562872920.25,1562872921.25,3.88505929201,-49.2334006202,-25.4535543885,911.386703776,19.053268432617188
138.png,13,14,1562872920.7273667,1562872920.25,1562872921.25,3.88505929201,-49.2334009243,-25.453550875,911.437379239,19.154739379882812
139.png,13,14,1562872920.8257964,1562872920.25,1562872921.25,3.88505929201,-49.2334012205,-25.4535474521,911.486747819,19.197463989257812
140.png,13,14,1562872920.925269,1562872920.25,1562872921.25,3.88505929201,-49.2334015198,-25.453543993,911.536639468,19.046783447265625
141.png,13,14,1562872921.0306945,1562872920.25,1562872921.25,3.88505929201,-49.2334018371,-25.4535403268,911.589516984,18.68133544921875
142.png,13,14,1562872921.125953,1562872920.25,1562872921.25,3.88505929201,-49.2334021238,-25.4535370142,911.637295075,18.348312377929688
143.png,13,14,1562872921.2262506,1562872920.25,1562872921.25,3.88505929201,-49.2334024256,-25.4535335264,911.687600669,18.199539184570312
144.png,14,15,1562872921.3249216,1562872921.25,1562872922.25,3.88855393573,-49.2334027724,-25.4535300786,911.722289195,18.241500854492188
145.png,14,15,1562872921.4244509,1562872921.25,1562872922.25,3.88855393573,-49.2334031391,-25.4535265954,911.752288403,18.5302734375
146.png,14,15,1562872921.5266814,1562872921.25,1562872922.25,3.88855393573,-49.2334035157,-25.4535230176,911.783101827,18.948745727539062
147.png,14,15,1562872921.6257653,1562872921.25,1562872922.25,3.88855393573,-49.2334038807,-25.4535195499,911.812966844,19.743728637695312
148.png,14,15,1562872921.724651,1562872921.25,1562872922.25,3.88855393573,-49.233404245,-25.4535160892,911.842772165,20.360183715820312
149.png,14,15,1562872921.8249516,1562872921.25,1562872922.25,3.88855393573,-49.2334046145,-25.453512579,911.873003942,20.84503173828125
150.png,14,15,1562872921.9243486,1562872921.25,1562872922.25,3.88855393573,-49.2334049807,-25.4535091003,911.902963383,21.313095092773438
151.png,14,15,1562872922.0263135,1562872921.25,1562872922.25,3.88855393573,-49.2334053563,-25.4535055318,911.933696878,22.017669677734375
152.png,14,15,1562872922.1236496,1562872921.25,1562872922.25,3.88855393573,-49.2334057149,-25.4535021253,911.963035191,22.819137573242188
153.png,14,15,1562872922.2275116,1562872921.25,1562872922.25,3.88855393573,-49.2334060975,-25.4534984905,911.994340544,23.052978515625
154.png,15,16,1562872922.3234901,1562872922.25,1562872923.24,3.9851824606,-49.2334064903,-25.4534950633,912.023299218,23.708724975585938
155.png,15,16,1562872922.4232461,1562872922.25,1562872923.24,3.9851824606,-49.2334069084,-25.453491484,912.053405117,24.48883056640625
156.png,15,16,1562872922.529161,1562872922.25,1562872923.24,3.9851824606,-49.2334073524,-25.4534876838,912.085369756,24.760055541992188
157.png,15,16,1562872922.621874,1562872922.25,1562872923.24,3.9851824606,-49.233407741,-25.4534843572,912.113350195,24.962997436523438
158.png,15,16,1562872922.7212532,1562872922.25,1562872923.24,3.9851824606,-49.2334081575,-25.4534807915,912.143342412,25.592041015625
159.png,15,16,1562872922.8222086,1562872922.25,1562872923.24,3.9851824606,-49.2334085807,-25.4534771692,912.173810414,25.829315185546875
160.png,15,16,1562872922.921455,1562872922.25,1562872923.24,3.9851824606,-49.2334089967,-25.4534736082,912.203762605,25.951004028320312
161.png,15,16,1562872923.0243633,1562872922.25,1562872923.24,3.9851824606,-49.2334094281,-25.4534699158,912.234820035,26.126861572265625
162.png,15,16,1562872923.121919,1562872922.25,1562872923.24,3.9851824606,-49.233409837,-25.4534664155,912.264262045,26.47857666015625
163.png,15,16,1562872923.220545,1562872922.25,1562872923.24,3.9851824606,-49.2334102504,-25.4534628768,912.294027161,26.9287109375
164.png,16,17,1562872923.319137,1562872923.24,1562872924.24,3.9627657761,-49.2334105043,-25.4534593517,912.315784716,27.050018310546875
165.png,16,17,1562872923.4210792,1562872923.24,1562872924.24,3.9627657761,-49.2334107256,-25.4534557101,912.336204826,27.066802978515625
166.png,16,17,1562872923.5215468,1562872923.24,1562872924.24,3.9627657761,-49.2334109436,-25.4534521212,912.356329627,26.64794921875
167.png,16,17,1562872923.6188877,1562872923.24,1562872924.24,3.9627657761,-49.2334111548,-25.4534486439,912.37582811,27.0843505859375
168.png,16,17,1562872923.7177975,1562872923.24,1562872924.24,3.9627657761,-49.2334113694,-25.4534451106,912.39564091,26.441192626953125
169.png,16,17,1562872923.817323,1562872923.24,1562872924.24,3.9627657761,-49.2334115854,-25.4534415554,912.415577044,26.324462890625
170.png,16,17,1562872923.9188943,1562872923.24,1562872924.24,3.9627657761,-49.2334118058,-25.453437927,912.435923018,25.698089599609375
171.png,16,17,1562872924.022423,1562872923.24,1562872924.24,3.9627657761,-49.2334120305,-25.4534342287,912.456661111,25.92620849609375
172.png,16,17,1562872924.1220675,1562872923.24,1562872924.24,3.9627657761,-49.2334122467,-25.4534306692,912.476621151,25.917434692382812
173.png,16,17,1562872924.2179565,1562872923.24,1562872924.24,3.9627657761,-49.2334124548,-25.4534272438,912.495828974,25.23345947265625
174.png,17,18,1562872924.3200321,1562872924.24,1562872925.23,3.77543528394,-49.2334122954,-25.453423717,912.499999915,24.023818969726562
175.png,17,18,1562872924.416551,1562872924.24,1562872925.23,3.77543528394,-49.2334120523,-25.4534204112,912.499999835,22.677230834960938
176.png,17,18,1562872924.519268,1562872924.24,1562872925.23,3.77543528394,-49.2334117936,-25.453416893,912.49999977,20.800018310546875
177.png,17,18,1562872924.6199226,1562872924.24,1562872925.23,3.77543528394,-49.2334115401,-25.4534134455,912.499999733,18.870925903320312
178.png,17,18,1562872924.7156377,1562872924.24,1562872925.23,3.77543528394,-49.2334112991,-25.4534101672,912.499999717,16.893386840820312
179.png,17,18,1562872924.8161466,1562872924.24,1562872925.23,3.77543528394,-49.2334110459,-25.4534067247,912.499999727,13.6566162109375
180.png,17,18,1562872924.9137247,1562872924.24,1562872925.23,3.77543528394,-49.2334108002,-25.4534033825,912.499999757,11.893463134765625
181.png,17,18,1562872925.0171072,1562872924.24,1562872925.23,3.77543528394,-49.2334105398,-25.4533998416,912.499999809,10.382080078125
182.png,17,18,1562872925.113332,1562872924.24,1562872925.23,3.77543528394,-49.2334102975,-25.4533965458,912.499999882,8.686065673828125
183.png,17,18,1562872925.213195,1562872924.24,1562872925.23,3.77543528394,-49.233410046,-25.4533931254,912.49999998,8.427810668945312
184.png,18,19,1562872925.312008,1562872925.23,1562872926.23,3.53771784638,-49.2334095427,-25.453389958,912.508069789,8.676910400390625
185.png,18,19,1562872925.4113808,1562872925.23,1562872926.23,3.53771784638,-49.2334089786,-25.4533868221,912.518024992,8.80584716796875
186.png,18,19,1562872925.5135496,1562872925.23,1562872926.23,3.53771784638,-49.2334083986,-25.4533835979,912.528260313,8.961105346679688
187.png,18,19,1562872925.610988,1562872925.23,1562872926.23,3.53771784638,-49.2334078454,-25.4533805231,912.538021753,9.395217895507812
188.png,18,19,1562872925.7156026,1562872925.23,1562872926.23,3.53771784638,-49.2334072515,-25.4533772217,912.548502149,9.484481811523438
189.png,18,19,1562872925.8121777,1562872925.23,1562872926.23,3.53771784638,-49.2334067033,-25.4533741741,912.558177141,9.535980224609375
190.png,18,19,1562872925.9113526,1562872925.23,1562872926.23,3.53771784638,-49.2334061403,-25.4533710445,912.56811262,9.8388671875
191.png,18,19,1562872926.0129702,1562872925.23,1562872926.23,3.53771784638,-49.2334055634,-25.4533678377,912.578292815,10.076904296875
192.png,18,19,1562872926.1102045,1562872925.23,1562872926.23,3.53771784638,-49.2334050114,-25.4533647693,912.588033906,10.164260864257812
193.png,18,19,1562872926.2102585,1562872925.23,1562872926.23,3.53771784638,-49.2334044434,-25.4533616119,912.598057507,10.036087036132812
194.png,19,20,1562872926.3101285,1562872926.23,1562872927.24,3.26278413004,-49.2334036822,-25.4533587278,912.599999939,9.732818603515625
195.png,19,20,1562872926.415881,1562872926.23,1562872927.24,3.26278413004,-49.2334028267,-25.4533557421,912.599999873,9.647750854492188
196.png,19,20,1562872926.5161834,1562872926.23,1562872927.24,3.26278413004,-49.2334020152,-25.4533529103,912.599999829,9.852981567382812
197.png,19,20,1562872926.611102,1562872926.23,1562872927.24,3.26278413004,-49.2334012473,-25.4533502305,912.599999803,9.842300415039062
198.png,19,20,1562872926.7102158,1562872926.23,1562872927.24,3.26278413004,-49.2334004455,-25.4533474322,912.599999792,9.783935546875
199.png,19,20,1562872926.8077643,1562872926.23,1562872927.24,3.26278413004,-49.2333996563,-25.4533446782,912.599999793,9.706878662109375
200.png,19,20,1562872926.9084253,1562872926.23,1562872927.24,3.26278413004,-49.233398842,-25.4533418362,912.599999815,10.071563720703125
201.png,19,20,1562872927.0118685,1562872926.23,1562872927.24,3.26278413004,-49.2333980051,-25.4533389157,912.599999854,10.256195068359375
202.png,19,20,1562872927.1125953,1562872926.23,1562872927.24,3.26278413004,-49.2333971902,-25.4533360719,912.599999908,10.655975341796875
203.png,19,20,1562872927.2112668,1562872926.23,1562872927.24,3.26278413004,-49.2333963919,-25.4533332861,912.599999978,10.816574096679688
204.png,20,21,1562872927.3098269,1562872927.24,1562872928.23,3.05048148469,-49.233395583,-25.453330606,912.607147283,10.84136962890625
205.png,20,21,1562872927.408331,1562872927.24,1562872928.23,3.05048148469,-49.2333947699,-25.4533279676,912.617103279,10.586929321289062
206.png,20,21,1562872927.5104623,1562872927.24,1562872928.23,3.05048148469,-49.2333939269,-25.4533252321,912.627425905,10.482025146484375
207.png,20,21,1562872927.6092708,1562872927.24,1562872928.23,3.05048148469,-49.2333931113,-25.4533225856,912.637412702,10.509872436523438
